

----------------------------------------------------------------------------------------------------------------

            Corona Virus Statistical Analysis Death Data 
            Coded : J. M. Nichols 31/3/2020
            Version : 1.1.1.1
            Date of Analysis d/m/year  :: 20/ 4/2020
            Time of Analysis           :: 13:37: 1
            UTC Difference  (hours)    ::  5   BEHIND GMT

----------------------------------------------------------------------------------------------------------------

         Notes:

         1.     File source :: https://www.ecdc.europa.eu/en/geographical-distribution-2019-ncov-cases 
         2.     Source organization :: European Centre for Disease Prevention and Control 
         3.     Country Code is assigned by the program based on numerical order in original file. 
         4.     Statistical Codes are used for the Regression Analysis and the FFT Analysis.
         5.     Record date is based on European Base Time for European Union.
         6.     Line data format is a code based on the actual number formats.
         7.     infection Count for each day.


---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                             
 | Country |    Statistical   |  Line    |       Record Date        |    Line     |  Infection  |   Death  | GEOD |                   Country                 |   Name  |
 | Code    |  Code 1  Code 2  |  Number  |  Day     Month    Year   | Data Format |   Count     |   Count  |  ID  |                    Name                   |  Length |
 |  173    |    71      72    |     6607 |   17      1       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    72      73    |     6608 |   16      1       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    73      74    |     6609 |   15      1       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    74      75    |     6610 |   14      1       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    75      76    |     6611 |   13      1       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    76      77    |     6612 |   12      1       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    77      78    |     6613 |   11      1       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    78      79    |     6614 |   10      1       2020   |       37    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    79      80    |     6615 |    9      1       2020   |       36    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    80      81    |     6616 |    8      1       2020   |       36    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    81      82    |     6617 |    7      1       2020   |       36    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    82      83    |     6618 |    6      1       2020   |       36    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    83      84    |     6619 |    5      1       2020   |       36    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    84      85    |     6620 |    4      1       2020   |       36    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    85      86    |     6621 |    3      1       2020   |       36    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    86      87    |     6622 |    2      1       2020   |       36    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    87      88    |     6623 |    1      1       2020   |       36    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  173    |    88      89    |     6624 |   31     12       2019   |       38    |        0    |      0   |  CH  |            Switzerland                    |   11    |
 |  174    |     0       1    |     6625 |   28      3       2020   |       31    |        0    |      0   |  SY  |                Syria                      |    5    |
 |  174    |     1       2    |     6626 |   27      3       2020   |       31    |        4    |      0   |  SY  |                Syria                      |    5    |
 |  174    |     2       3    |     6627 |   26      3       2020   |       31    |        0    |      0   |  SY  |                Syria                      |    5    |
 |  174    |     3       4    |     6628 |   25      3       2020   |       31    |        0    |      0   |  SY  |                Syria                      |    5    |
 |  174    |     4       5    |     6629 |   24      3       2020   |       31    |        0    |      0   |  SY  |                Syria                      |    5    |
 |  174    |     5       6    |     6630 |   23      3       2020   |       31    |        1    |      0   |  SY  |                Syria                      |    5    |
 |  175    |     0       1    |     6631 |   28      3       2020   |       33    |       15    |      0   |  TW  |               Taiwan                      |    6    |
 |  175    |     1       2    |     6632 |   27      3       2020   |       33    |       17    |      0   |  TW  |               Taiwan                      |    6    |
 |  175    |     2       3    |     6633 |   26      3       2020   |       33    |       19    |      0   |  TW  |               Taiwan                      |    6    |
 |  175    |     3       4    |     6634 |   25      3       2020   |       33    |       21    |      0   |  TW  |               Taiwan                      |    6    |
 |  175    |     4       5    |     6635 |   24      3       2020   |       33    |       30    |      0   |  TW  |               Taiwan                      |    6    |
 |  175    |     5       6    |     6636 |   23      3       2020   |       33    |       12    |      0   |  TW  |               Taiwan                      |    6    |
