date,state,fips,cases,deaths
15/03/2020,Missouri,29,5,0
14/03/2020,Missouri,29,5,0
13/03/2020,Missouri,29,4,0
12/03/2020,Missouri,29,2,0
11/03/2020,Missouri,29,1,0
10/03/2020,Missouri,29,1,0
9/03/2020,Missouri,29,1,0
8/03/2020,Missouri,29,1,0
7/03/2020,Missouri,29,1,0
25/05/2020,Montana,30,479,16
24/05/2020,Montana,30,479,16
23/05/2020,Montana,30,479,16
22/05/2020,Montana,30,479,16
21/05/2020,Montana,30,479,16
20/05/2020,Montana,30,478,16
19/05/2020,Montana,30,471,16
18/05/2020,Montana,30,470,16
17/05/2020,Montana,30,468,16
16/05/2020,Montana,30,468,16
15/05/2020,Montana,30,466,16
14/05/2020,Montana,30,462,16
13/05/2020,Montana,30,462,16
12/05/2020,Montana,30,461,16
11/05/2020,Montana,30,459,16
10/05/2020,Montana,30,458,16
9/05/2020,Montana,30,458,16
8/05/2020,Montana,30,458,16
7/05/2020,Montana,30,456,16
6/05/2020,Montana,30,456,16
5/05/2020,Montana,30,456,16
4/05/2020,Montana,30,456,16
3/05/2020,Montana,30,454,16
2/05/2020,Montana,30,454,16
1/05/2020,Montana,30,452,16
30/04/2020,Montana,30,452,16
29/04/2020,Montana,30,451,16
28/04/2020,Montana,30,451,15
27/04/2020,Montana,30,449,14
26/04/2020,Montana,30,448,14
25/04/2020,Montana,30,445,14
24/04/2020,Montana,30,444,14
23/04/2020,Montana,30,442,14
22/04/2020,Montana,30,439,14
21/04/2020,Montana,30,437,12
20/04/2020,Montana,30,433,12
19/04/2020,Montana,30,433,10
18/04/2020,Montana,30,426,10
17/04/2020,Montana,30,422,8
16/04/2020,Montana,30,415,7
15/04/2020,Montana,30,404,7
14/04/2020,Montana,30,399,7
13/04/2020,Montana,30,394,7
12/04/2020,Montana,30,387,6
11/04/2020,Montana,30,377,6
10/04/2020,Montana,30,365,6
9/04/2020,Montana,30,354,6
8/04/2020,Montana,30,332,6
7/04/2020,Montana,30,319,6
6/04/2020,Montana,30,319,6
5/04/2020,Montana,30,298,6
4/04/2020,Montana,30,281,6
3/04/2020,Montana,30,262,5
2/04/2020,Montana,30,241,5
1/04/2020,Montana,30,217,5
31/03/2020,Montana,30,198,5
30/03/2020,Montana,30,177,4
29/03/2020,Montana,30,161,1
28/03/2020,Montana,30,147,1
27/03/2020,Montana,30,121,1
26/03/2020,Montana,30,90,0
25/03/2020,Montana,30,65,0
24/03/2020,Montana,30,51,0
23/03/2020,Montana,30,45,0
22/03/2020,Montana,30,34,0
21/03/2020,Montana,30,29,0
20/03/2020,Montana,30,19,0
19/03/2020,Montana,30,19,0
18/03/2020,Montana,30,12,0
17/03/2020,Montana,30,8,0
16/03/2020,Montana,30,8,0
15/03/2020,Montana,30,6,0
14/03/2020,Montana,30,6,0
13/03/2020,Montana,30,4,0
25/05/2020,Nebraska,31,12355,155
24/05/2020,Nebraska,31,12134,153
23/05/2020,Nebraska,31,11989,150
22/05/2020,Nebraska,31,11662,149
21/05/2020,Nebraska,31,11424,148
20/05/2020,Nebraska,31,11119,141
19/05/2020,Nebraska,31,10846,136
18/05/2020,Nebraska,31,10625,132
17/05/2020,Nebraska,31,10348,129
16/05/2020,Nebraska,31,10220,129
15/05/2020,Nebraska,31,9766,122
14/05/2020,Nebraska,31,9411,117
13/05/2020,Nebraska,31,9072,106
12/05/2020,Nebraska,31,8732,102
11/05/2020,Nebraska,31,8575,99
10/05/2020,Nebraska,31,8328,97
9/05/2020,Nebraska,31,8233,95
8/05/2020,Nebraska,31,7830,92
7/05/2020,Nebraska,31,7190,91
6/05/2020,Nebraska,31,6771,85
5/05/2020,Nebraska,31,6442,81
4/05/2020,Nebraska,31,6123,78
3/05/2020,Nebraska,31,5686,77
2/05/2020,Nebraska,31,5332,75
1/05/2020,Nebraska,31,4838,72
30/04/2020,Nebraska,31,4332,70
29/04/2020,Nebraska,31,3876,67
28/04/2020,Nebraska,31,3613,56
27/04/2020,Nebraska,31,3487,54
26/04/2020,Nebraska,31,3126,54
25/04/2020,Nebraska,31,2898,52
24/04/2020,Nebraska,31,2474,50
23/04/2020,Nebraska,31,2190,46
22/04/2020,Nebraska,31,1826,42
21/04/2020,Nebraska,31,1726,38
20/04/2020,Nebraska,31,1646,33
19/04/2020,Nebraska,31,1473,28
18/04/2020,Nebraska,31,1348,28
17/04/2020,Nebraska,31,1216,24
16/04/2020,Nebraska,31,1094,24
15/04/2020,Nebraska,31,994,22
14/04/2020,Nebraska,31,930,21
13/04/2020,Nebraska,31,870,19
12/04/2020,Nebraska,31,805,18
11/04/2020,Nebraska,31,718,18
10/04/2020,Nebraska,31,678,18
9/04/2020,Nebraska,31,594,15
8/04/2020,Nebraska,31,538,14
7/04/2020,Nebraska,31,490,12
6/04/2020,Nebraska,31,437,10
5/04/2020,Nebraska,31,376,8
4/04/2020,Nebraska,31,339,8
3/04/2020,Nebraska,31,296,6
2/04/2020,Nebraska,31,273,6
1/04/2020,Nebraska,31,249,5
31/03/2020,Nebraska,31,193,4
30/03/2020,Nebraska,31,185,3
29/03/2020,Nebraska,31,136,2
28/03/2020,Nebraska,31,121,2
27/03/2020,Nebraska,31,99,2
26/03/2020,Nebraska,31,91,0
25/03/2020,Nebraska,31,84,0
24/03/2020,Nebraska,31,77,0
23/03/2020,Nebraska,31,73,0
22/03/2020,Nebraska,31,62,0
21/03/2020,Nebraska,31,61,0
20/03/2020,Nebraska,31,53,0
19/03/2020,Nebraska,31,47,0
18/03/2020,Nebraska,31,43,0
17/03/2020,Nebraska,31,36,0
16/03/2020,Nebraska,31,33,0
15/03/2020,Nebraska,31,31,0
14/03/2020,Nebraska,31,29,0
13/03/2020,Nebraska,31,27,0
12/03/2020,Nebraska,31,24,0
11/03/2020,Nebraska,31,23,0
10/03/2020,Nebraska,31,17,0
9/03/2020,Nebraska,31,16,0
8/03/2020,Nebraska,31,16,0
7/03/2020,Nebraska,31,14,0
6/03/2020,Nebraska,31,14,0
5/03/2020,Nebraska,31,13,0
4/03/2020,Nebraska,31,13,0
3/03/2020,Nebraska,31,13,0
2/03/2020,Nebraska,31,13,0
1/03/2020,Nebraska,31,13,0
29/02/2020,Nebraska,31,13,0
28/02/2020,Nebraska,31,13,0
27/02/2020,Nebraska,31,13,0
26/02/2020,Nebraska,31,13,0
25/02/2020,Nebraska,31,13,0
24/02/2020,Nebraska,31,12,0
23/02/2020,Nebraska,31,11,0
22/02/2020,Nebraska,31,11,0
21/02/2020,Nebraska,31,11,0
20/02/2020,Nebraska,31,11,0
19/02/2020,Nebraska,31,10,0
18/02/2020,Nebraska,31,10,0
17/02/2020,Nebraska,31,10,0
25/05/2020,Nevada,32,7959,396
24/05/2020,Nevada,32,7886,394
23/05/2020,Nevada,32,7769,392
22/05/2020,Nevada,32,7531,387
21/05/2020,Nevada,32,7402,381
20/05/2020,Nevada,32,7301,378
19/05/2020,Nevada,32,7169,373
18/05/2020,Nevada,32,7059,364
17/05/2020,Nevada,32,6935,350
16/05/2020,Nevada,32,6810,349
15/05/2020,Nevada,32,6733,345
14/05/2020,Nevada,32,6604,339
13/05/2020,Nevada,32,6482,331
12/05/2020,Nevada,32,6311,321
11/05/2020,Nevada,32,6152,312
10/05/2020,Nevada,32,6120,306
9/05/2020,Nevada,32,6046,306
8/05/2020,Nevada,32,5942,301
7/05/2020,Nevada,32,5858,293
6/05/2020,Nevada,32,5744,286
5/05/2020,Nevada,32,5665,276
4/05/2020,Nevada,32,5627,266
3/05/2020,Nevada,32,5473,262
2/05/2020,Nevada,32,5390,257
1/05/2020,Nevada,32,5249,254
30/04/2020,Nevada,32,5053,243
29/04/2020,Nevada,32,4934,237
28/04/2020,Nevada,32,4812,225
27/04/2020,Nevada,32,4708,219
26/04/2020,Nevada,32,4638,206
25/04/2020,Nevada,32,4539,206
24/04/2020,Nevada,32,4398,203
23/04/2020,Nevada,32,4208,195
22/04/2020,Nevada,32,4081,187
21/04/2020,Nevada,32,3937,163
20/04/2020,Nevada,32,3830,163
19/04/2020,Nevada,32,3741,158
18/04/2020,Nevada,32,3626,155
17/04/2020,Nevada,32,3524,151
16/04/2020,Nevada,32,3321,142
15/04/2020,Nevada,32,3212,137
14/04/2020,Nevada,32,3137,130
13/04/2020,Nevada,32,3036,114
12/04/2020,Nevada,32,2860,113
11/04/2020,Nevada,32,2720,111
10/04/2020,Nevada,32,2606,86
9/04/2020,Nevada,32,2456,82
8/04/2020,Nevada,32,2318,80
7/04/2020,Nevada,32,2101,60
6/04/2020,Nevada,32,1971,58
5/04/2020,Nevada,32,1880,46
4/04/2020,Nevada,32,1758,46
3/04/2020,Nevada,32,1549,43
2/04/2020,Nevada,32,1458,38
1/04/2020,Nevada,32,1279,32
31/03/2020,Nevada,32,1113,26
30/03/2020,Nevada,32,1044,18
29/03/2020,Nevada,32,920,15
28/03/2020,Nevada,32,738,14
27/03/2020,Nevada,32,621,10
26/03/2020,Nevada,32,535,10
25/03/2020,Nevada,32,405,10
24/03/2020,Nevada,32,315,6
23/03/2020,Nevada,32,265,4
22/03/2020,Nevada,32,190,2
21/03/2020,Nevada,32,165,2
20/03/2020,Nevada,32,165,2
19/03/2020,Nevada,32,99,1
18/03/2020,Nevada,32,82,1
17/03/2020,Nevada,32,55,1
16/03/2020,Nevada,32,45,1
15/03/2020,Nevada,32,26,0
14/03/2020,Nevada,32,21,0
13/03/2020,Nevada,32,19,0
12/03/2020,Nevada,32,11,0
11/03/2020,Nevada,32,7,0
10/03/2020,Nevada,32,4,0
9/03/2020,Nevada,32,4,0
8/03/2020,Nevada,32,4,0
7/03/2020,Nevada,32,2,0
6/03/2020,Nevada,32,2,0
5/03/2020,Nevada,32,2,0
25/05/2020,New Hampshire,33,4197,210
24/05/2020,New Hampshire,33,4149,209
23/05/2020,New Hampshire,33,4089,208
22/05/2020,New Hampshire,33,4014,204
21/05/2020,New Hampshire,33,3935,199
20/05/2020,New Hampshire,33,3868,190
19/05/2020,New Hampshire,33,3721,182
18/05/2020,New Hampshire,33,3652,172
17/05/2020,New Hampshire,33,3596,172
16/05/2020,New Hampshire,33,3556,171
15/05/2020,New Hampshire,33,3464,159
14/05/2020,New Hampshire,33,3382,151
13/05/2020,New Hampshire,33,3299,150
12/05/2020,New Hampshire,33,3239,142
11/05/2020,New Hampshire,33,3160,133
10/05/2020,New Hampshire,33,3071,133
9/05/2020,New Hampshire,33,3011,131
8/05/2020,New Hampshire,33,2947,121
7/05/2020,New Hampshire,33,2843,114
6/05/2020,New Hampshire,33,2741,111
5/05/2020,New Hampshire,33,2636,92
4/05/2020,New Hampshire,33,2588,86
3/05/2020,New Hampshire,33,2518,86
2/05/2020,New Hampshire,33,2429,84
1/05/2020,New Hampshire,33,2310,81
30/04/2020,New Hampshire,33,2146,72
29/04/2020,New Hampshire,33,2054,66
28/04/2020,New Hampshire,33,2010,60
27/04/2020,New Hampshire,33,1938,60
26/04/2020,New Hampshire,33,1864,60
25/04/2020,New Hampshire,33,1793,60
24/04/2020,New Hampshire,33,1720,53
23/04/2020,New Hampshire,33,1670,51
22/04/2020,New Hampshire,33,1588,48
21/04/2020,New Hampshire,33,1491,42
20/04/2020,New Hampshire,33,1447,42
19/04/2020,New Hampshire,33,1392,41
18/04/2020,New Hampshire,33,1342,38
17/04/2020,New Hampshire,33,1287,37
16/04/2020,New Hampshire,33,1211,34
15/04/2020,New Hampshire,33,1139,32
14/04/2020,New Hampshire,33,1091,27
13/04/2020,New Hampshire,33,1020,23
12/04/2020,New Hampshire,33,985,23
11/04/2020,New Hampshire,33,929,23
10/04/2020,New Hampshire,33,885,22
9/04/2020,New Hampshire,33,819,21
8/04/2020,New Hampshire,33,788,18
7/04/2020,New Hampshire,33,747,13
6/04/2020,New Hampshire,33,715,9
5/04/2020,New Hampshire,33,669,9
4/04/2020,New Hampshire,33,621,9
3/04/2020,New Hampshire,33,540,7
2/04/2020,New Hampshire,33,479,5
1/04/2020,New Hampshire,33,415,4
31/03/2020,New Hampshire,33,367,3
30/03/2020,New Hampshire,33,314,3
29/03/2020,New Hampshire,33,258,3
28/03/2020,New Hampshire,33,214,2
27/03/2020,New Hampshire,33,187,2
26/03/2020,New Hampshire,33,158,1
25/03/2020,New Hampshire,33,137,1
24/03/2020,New Hampshire,33,108,1
23/03/2020,New Hampshire,33,101,1
22/03/2020,New Hampshire,33,78,0
21/03/2020,New Hampshire,33,65,0
20/03/2020,New Hampshire,33,55,0
19/03/2020,New Hampshire,33,44,0
18/03/2020,New Hampshire,33,39,0
17/03/2020,New Hampshire,33,26,0
16/03/2020,New Hampshire,33,17,0
15/03/2020,New Hampshire,33,13,0
14/03/2020,New Hampshire,33,7,0
13/03/2020,New Hampshire,33,7,0
12/03/2020,New Hampshire,33,6,0
11/03/2020,New Hampshire,33,5,0
10/03/2020,New Hampshire,33,5,0
9/03/2020,New Hampshire,33,4,0
8/03/2020,New Hampshire,33,4,0
7/03/2020,New Hampshire,33,4,0
6/03/2020,New Hampshire,33,2,0
5/03/2020,New Hampshire,33,2,0
4/03/2020,New Hampshire,33,2,0
3/03/2020,New Hampshire,33,2,0
2/03/2020,New Hampshire,33,1,0
25/05/2020,New Jersey,34,155092,11144
24/05/2020,New Jersey,34,154154,11133
23/05/2020,New Jersey,34,153104,11081
22/05/2020,New Jersey,34,152719,10985
21/05/2020,New Jersey,34,151472,10843
20/05/2020,New Jersey,34,150399,10747
19/05/2020,New Jersey,34,149013,10586
18/05/2020,New Jersey,34,148039,10435
17/05/2020,New Jersey,34,146334,10356
16/05/2020,New Jersey,34,145089,10249
15/05/2020,New Jersey,34,143905,10138
14/05/2020,New Jersey,34,142704,9946
13/05/2020,New Jersey,34,141560,9702
12/05/2020,New Jersey,34,140743,9508
11/05/2020,New Jersey,34,139945,9310
10/05/2020,New Jersey,34,138532,9255
9/05/2020,New Jersey,34,137085,9116
8/05/2020,New Jersey,34,135454,8952
7/05/2020,New Jersey,34,133635,8801
6/05/2020,New Jersey,34,131890,8549
5/05/2020,New Jersey,34,130593,8244
4/05/2020,New Jersey,34,128269,7910
3/05/2020,New Jersey,34,126744,7871
2/05/2020,New Jersey,34,123717,7742
1/05/2020,New Jersey,34,121190,7538
30/04/2020,New Jersey,34,118652,7228
29/04/2020,New Jersey,34,116264,6770
28/04/2020,New Jersey,34,113856,6442
27/04/2020,New Jersey,34,111188,6044
26/04/2020,New Jersey,34,109038,5938
25/04/2020,New Jersey,34,105523,5863
24/04/2020,New Jersey,34,102196,5617
23/04/2020,New Jersey,34,99989,5368
22/04/2020,New Jersey,34,95865,5063
21/04/2020,New Jersey,34,92387,4753
20/04/2020,New Jersey,34,88806,4377
19/04/2020,New Jersey,34,85301,4202
18/04/2020,New Jersey,34,81420,4070
17/04/2020,New Jersey,34,78467,3840
16/04/2020,New Jersey,34,75317,3518
15/04/2020,New Jersey,34,71030,3156
14/04/2020,New Jersey,34,68824,2805
13/04/2020,New Jersey,34,64584,2443
12/04/2020,New Jersey,34,61850,2350
11/04/2020,New Jersey,34,58151,2183
10/04/2020,New Jersey,34,54588,1932
9/04/2020,New Jersey,34,51027,1700
8/04/2020,New Jersey,34,47437,1504
7/04/2020,New Jersey,34,44416,1232
6/04/2020,New Jersey,34,41090,1005
5/04/2020,New Jersey,34,37505,917
4/04/2020,New Jersey,34,34124,847
3/04/2020,New Jersey,34,29895,647
2/04/2020,New Jersey,34,25590,539
1/04/2020,New Jersey,34,22255,355
31/03/2020,New Jersey,34,18696,267
30/03/2020,New Jersey,34,16636,199
29/03/2020,New Jersey,34,13386,161
28/03/2020,New Jersey,34,11124,140
27/03/2020,New Jersey,34,8825,108
26/03/2020,New Jersey,34,6876,81
25/03/2020,New Jersey,34,4402,62
24/03/2020,New Jersey,34,3675,44
23/03/2020,New Jersey,34,2844,27
22/03/2020,New Jersey,34,1914,20
21/03/2020,New Jersey,34,1336,16
20/03/2020,New Jersey,34,896,11
19/03/2020,New Jersey,34,735,9
18/03/2020,New Jersey,34,427,5
17/03/2020,New Jersey,34,268,3
16/03/2020,New Jersey,34,176,3
15/03/2020,New Jersey,34,98,2
14/03/2020,New Jersey,34,75,2
13/03/2020,New Jersey,34,50,1
12/03/2020,New Jersey,34,29,1
11/03/2020,New Jersey,34,23,1
10/03/2020,New Jersey,34,15,1
9/03/2020,New Jersey,34,11,0
8/03/2020,New Jersey,34,6,0
7/03/2020,New Jersey,34,4,0
6/03/2020,New Jersey,34,4,0
5/03/2020,New Jersey,34,2,0
4/03/2020,New Jersey,34,1,0
25/05/2020,New Mexico,35,7026,320
24/05/2020,New Mexico,35,6943,317
23/05/2020,New Mexico,35,6795,308
22/05/2020,New Mexico,35,6625,302
21/05/2020,New Mexico,35,6472,294
20/05/2020,New Mexico,35,6338,283
19/05/2020,New Mexico,35,6192,276
18/05/2020,New Mexico,35,6096,270
17/05/2020,New Mexico,35,5938,265
16/05/2020,New Mexico,35,5847,259
15/05/2020,New Mexico,35,5662,253
14/05/2020,New Mexico,35,5503,242
13/05/2020,New Mexico,35,5364,231
12/05/2020,New Mexico,35,5212,219
11/05/2020,New Mexico,35,5069,208
10/05/2020,New Mexico,35,4863,200
9/05/2020,New Mexico,35,4778,191
8/05/2020,New Mexico,35,4673,181
7/05/2020,New Mexico,35,4492,172
6/05/2020,New Mexico,35,4290,169
5/05/2020,New Mexico,35,4137,162
4/05/2020,New Mexico,35,4030,156
3/05/2020,New Mexico,35,3850,151
2/05/2020,New Mexico,35,3732,139
1/05/2020,New Mexico,35,3513,131
30/04/2020,New Mexico,35,3411,123
29/04/2020,New Mexico,35,3213,112
28/04/2020,New Mexico,35,2975,110
27/04/2020,New Mexico,35,2825,104
26/04/2020,New Mexico,35,2728,99
25/04/2020,New Mexico,35,2662,93
24/04/2020,New Mexico,35,2524,84
23/04/2020,New Mexico,35,2379,78
22/04/2020,New Mexico,35,2210,71
21/04/2020,New Mexico,35,2072,65
20/04/2020,New Mexico,35,1971,58
19/04/2020,New Mexico,35,1845,55
18/04/2020,New Mexico,35,1798,53
17/04/2020,New Mexico,35,1711,51
16/04/2020,New Mexico,35,1597,44
15/04/2020,New Mexico,35,1484,36
14/04/2020,New Mexico,35,1407,36
13/04/2020,New Mexico,35,1345,31
12/04/2020,New Mexico,35,1245,26
11/04/2020,New Mexico,35,1174,20
10/04/2020,New Mexico,35,1090,19
9/04/2020,New Mexico,35,989,17
8/04/2020,New Mexico,35,865,16
7/04/2020,New Mexico,35,794,13
6/04/2020,New Mexico,35,686,12
5/04/2020,New Mexico,35,624,12
4/04/2020,New Mexico,35,543,11
3/04/2020,New Mexico,35,495,10
2/04/2020,New Mexico,35,403,7
1/04/2020,New Mexico,35,363,6
31/03/2020,New Mexico,35,315,5
30/03/2020,New Mexico,35,281,4
29/03/2020,New Mexico,35,237,2
28/03/2020,New Mexico,35,208,2
27/03/2020,New Mexico,35,191,1
26/03/2020,New Mexico,35,136,1
25/03/2020,New Mexico,35,112,1
24/03/2020,New Mexico,35,100,0
23/03/2020,New Mexico,35,83,0
22/03/2020,New Mexico,35,65,0
21/03/2020,New Mexico,35,57,0
20/03/2020,New Mexico,35,43,0
19/03/2020,New Mexico,35,35,0
18/03/2020,New Mexico,35,28,0
17/03/2020,New Mexico,35,23,0
16/03/2020,New Mexico,35,21,0
15/03/2020,New Mexico,35,17,0
14/03/2020,New Mexico,35,13,0
13/03/2020,New Mexico,35,10,0
12/03/2020,New Mexico,35,6,0
11/03/2020,New Mexico,35,4,0
25/05/2020,New York,36,367625,29138
24/05/2020,New York,36,366346,29046
23/05/2020,New York,36,364745,28900
22/05/2020,New York,36,362991,28802
21/05/2020,New York,36,361313,28663
20/05/2020,New York,36,359235,28540
19/05/2020,New York,36,357757,28437
18/05/2020,New York,36,356278,28302
17/05/2020,New York,36,355037,28168
16/05/2020,New York,36,353136,27953
15/05/2020,New York,36,350951,27755
14/05/2020,New York,36,348192,27617
13/05/2020,New York,36,345828,27448
12/05/2020,New York,36,343705,27282
11/05/2020,New York,36,342267,27003
10/05/2020,New York,36,340657,26798
9/05/2020,New York,36,338519,26584
8/05/2020,New York,36,335804,26358
7/05/2020,New York,36,332931,26206
6/05/2020,New York,36,329405,25956
5/05/2020,New York,36,326659,25028
4/05/2020,New York,36,324357,24788
3/05/2020,New York,36,321833,24576
2/05/2020,New York,36,318134,24035
1/05/2020,New York,36,313575,23841
30/04/2020,New York,36,309696,23616
29/04/2020,New York,36,304994,23287
28/04/2020,New York,36,300276,22777
27/04/2020,New York,36,296991,22267
26/04/2020,New York,36,292914,21804
25/04/2020,New York,36,286901,21326
24/04/2020,New York,36,276218,20759
23/04/2020,New York,36,267932,20212
22/04/2020,New York,36,261591,19647
21/04/2020,New York,36,255932,19040
20/04/2020,New York,36,251608,18412
19/04/2020,New York,36,246741,17793
18/04/2020,New York,36,240542,17141
17/04/2020,New York,36,233293,16473
16/04/2020,New York,36,225761,15669
15/04/2020,New York,36,217130,14937
14/04/2020,New York,36,205375,14001
13/04/2020,New York,36,197973,12998
12/04/2020,New York,36,191425,12116
11/04/2020,New York,36,182990,11159
10/04/2020,New York,36,172830,10162
9/04/2020,New York,36,162036,9166
8/04/2020,New York,36,151271,8138
7/04/2020,New York,36,141703,7185
6/04/2020,New York,36,132061,6130
5/04/2020,New York,36,124085,5335
4/04/2020,New York,36,115963,4535
3/04/2020,New York,36,103651,3716
2/04/2020,New York,36,92971,2963
1/04/2020,New York,36,84363,2415
31/03/2020,New York,36,76211,1929
30/03/2020,New York,36,67462,1512
29/03/2020,New York,36,59783,1180
28/03/2020,New York,36,53516,935
27/03/2020,New York,36,44745,645
26/03/2020,New York,36,39057,502
25/03/2020,New York,36,33116,375
24/03/2020,New York,36,25703,256
23/03/2020,New York,36,20899,183
22/03/2020,New York,36,15188,142
21/03/2020,New York,36,10371,95
20/03/2020,New York,36,7113,68
19/03/2020,New York,36,4161,39
18/03/2020,New York,36,2387,32
17/03/2020,New York,36,1375,18
16/03/2020,New York,36,950,10
15/03/2020,New York,36,732,6
14/03/2020,New York,36,610,2
13/03/2020,New York,36,421,0
12/03/2020,New York,36,326,0
11/03/2020,New York,36,217,0
10/03/2020,New York,36,173,0
9/03/2020,New York,36,142,0
8/03/2020,New York,36,106,0
7/03/2020,New York,36,89,0
6/03/2020,New York,36,44,0
5/03/2020,New York,36,22,0
4/03/2020,New York,36,11,0
3/03/2020,New York,36,2,0
2/03/2020,New York,36,1,0
1/03/2020,New York,36,1,0
25/05/2020,North Carolina,37,23997,780
24/05/2020,North Carolina,37,23231,771
23/05/2020,North Carolina,37,22731,763
22/05/2020,North Carolina,37,21661,754
21/05/2020,North Carolina,37,20915,733
20/05/2020,North Carolina,37,20221,721
19/05/2020,North Carolina,37,19762,711
18/05/2020,North Carolina,37,19121,684
17/05/2020,North Carolina,37,18537,679
16/05/2020,North Carolina,37,18009,671
15/05/2020,North Carolina,37,17190,660
14/05/2020,North Carolina,37,16593,632
13/05/2020,North Carolina,37,15850,615
12/05/2020,North Carolina,37,15402,597
11/05/2020,North Carolina,37,15069,571
10/05/2020,North Carolina,37,14783,561
9/05/2020,North Carolina,37,14387,554
8/05/2020,North Carolina,37,13879,537
7/05/2020,North Carolina,37,13431,521
6/05/2020,North Carolina,37,12783,497
5/05/2020,North Carolina,37,12283,477
4/05/2020,North Carolina,37,11871,454
3/05/2020,North Carolina,37,11668,436
2/05/2020,North Carolina,37,11514,428
1/05/2020,North Carolina,37,10922,405
30/04/2020,North Carolina,37,10507,385
29/04/2020,North Carolina,37,9947,366
28/04/2020,North Carolina,37,9568,353
27/04/2020,North Carolina,37,9035,331
26/04/2020,North Carolina,37,8830,309
25/04/2020,North Carolina,37,8542,300
24/04/2020,North Carolina,37,8052,270
23/04/2020,North Carolina,37,7608,253
22/04/2020,North Carolina,37,7220,242
21/04/2020,North Carolina,37,6951,217
20/04/2020,North Carolina,37,6764,187
19/04/2020,North Carolina,37,6493,183
18/04/2020,North Carolina,37,6140,175
17/04/2020,North Carolina,37,5859,159
16/04/2020,North Carolina,37,5463,140
15/04/2020,North Carolina,37,5123,128
14/04/2020,North Carolina,37,4992,116
13/04/2020,North Carolina,37,4788,91
12/04/2020,North Carolina,37,4520,86
11/04/2020,North Carolina,37,4310,86
10/04/2020,North Carolina,37,3906,78
9/04/2020,North Carolina,37,3651,74
8/04/2020,North Carolina,37,3423,61
7/04/2020,North Carolina,37,3220,50
6/04/2020,North Carolina,37,2870,40
5/04/2020,North Carolina,37,2585,37
4/04/2020,North Carolina,37,2402,30
3/04/2020,North Carolina,37,2093,19
2/04/2020,North Carolina,37,1857,17
1/04/2020,North Carolina,37,1580,11
31/03/2020,North Carolina,37,1526,10
30/03/2020,North Carolina,37,1302,6
29/03/2020,North Carolina,37,1164,6
28/03/2020,North Carolina,37,971,4
27/03/2020,North Carolina,37,782,3
26/03/2020,North Carolina,37,637,2
25/03/2020,North Carolina,37,561,1
24/03/2020,North Carolina,37,397,0
23/03/2020,North Carolina,37,302,0
22/03/2020,North Carolina,37,269,0
21/03/2020,North Carolina,37,184,0
20/03/2020,North Carolina,37,144,0
19/03/2020,North Carolina,37,104,0
18/03/2020,North Carolina,37,66,0
17/03/2020,North Carolina,37,42,0
16/03/2020,North Carolina,37,34,0
15/03/2020,North Carolina,37,32,0
14/03/2020,North Carolina,37,25,0
13/03/2020,North Carolina,37,18,0
12/03/2020,North Carolina,37,16,0
11/03/2020,North Carolina,37,8,0
10/03/2020,North Carolina,37,7,0
9/03/2020,North Carolina,37,7,0
8/03/2020,North Carolina,37,2,0
7/03/2020,North Carolina,37,2,0
6/03/2020,North Carolina,37,2,0
5/03/2020,North Carolina,37,1,0
4/03/2020,North Carolina,37,1,0
3/03/2020,North Carolina,37,1,0
25/05/2020,North Dakota,38,2457,54
24/05/2020,North Dakota,38,2418,53
23/05/2020,North Dakota,38,2365,52
22/05/2020,North Dakota,38,2317,52
21/05/2020,North Dakota,38,2229,51
20/05/2020,North Dakota,38,2095,49
19/05/2020,North Dakota,38,1994,45
18/05/2020,North Dakota,38,1931,44
17/05/2020,North Dakota,38,1900,43
16/05/2020,North Dakota,38,1848,42
15/05/2020,North Dakota,38,1761,42
